shift_Id,doct_Id,nurse_Id,helper_Id,shift_Date,shift_Start,shift_End
71351,1266,3348,8349,24-05-2025,20:00:00,08:00:00
71352,1265,3349,8350,25-05-2025,20:00:00,08:00:00
71353,1272,3350,8351,26-05-2025,20:00:00,08:00:00
71354,1270,3351,8352,27-05-2025,20:00:00,08:00:00
71355,1278,3352,8353,28-05-2025,20:00:00,08:00:00
71356,1277,3353,8354,29-05-2025,20:00:00,08:00:00
71357,1275,3354,8355,30-05-2025,20:00:00,08:00:00
71358,1300,3355,8356,31-05-2025,20:00:00,08:00:00
71359,1297,3356,8357,01-06-2025,20:00:00,08:00:00
71360,1285,3357,8358,02-06-2025,20:00:00,08:00:00
71361,1302,3358,8359,19-05-2025,20:00:00,08:00:00
71362,1323,3359,8360,20-05-2025,20:00:00,08:00:00
71363,1320,3360,8361,21-05-2025,20:00:00,08:00:00
71364,1337,3361,8362,22-05-2025,20:00:00,08:00:00
71365,1362,3362,8363,23-05-2025,20:00:00,08:00:00
71366,1354,3363,8364,24-05-2025,20:00:00,08:00:00
71367,1363,3364,8365,25-05-2025,20:00:00,08:00:00
71368,1396,3365,8366,26-05-2025,20:00:00,08:00:00
71369,1394,3366,8367,27-05-2025,20:00:00,08:00:00
71370,1399,3367,8368,28-05-2025,20:00:00,08:00:00
71371,1003,3368,8369,29-05-2025,20:00:00,08:00:00
71372,1006,3369,8370,30-05-2025,20:00:00,08:00:00
71373,1009,3370,8371,31-05-2025,20:00:00,08:00:00
71374,1013,3371,8372,01-06-2025,20:00:00,08:00:00
71375,1018,3372,8373,02-06-2025,20:00:00,08:00:00
71376,1016,3373,8374,19-05-2025,20:00:00,08:00:00
71377,1023,3374,8375,20-05-2025,20:00:00,08:00:00
71378,1020,3375,8376,21-05-2025,20:00:00,08:00:00
71379,1021,3376,8377,22-05-2025,20:00:00,08:00:00
71380,1025,3377,8378,23-05-2025,20:00:00,08:00:00
71381,1026,3378,8379,24-05-2025,20:00:00,08:00:00
71382,1063,3379,8380,25-05-2025,20:00:00,08:00:00
71383,1053,3380,8381,26-05-2025,20:00:00,08:00:00
71384,1031,3381,8382,27-05-2025,20:00:00,08:00:00
71385,1042,3382,8383,28-05-2025,20:00:00,08:00:00
71386,1051,3383,8384,29-05-2025,20:00:00,08:00:00
71387,1043,3384,8385,30-05-2025,20:00:00,08:00:00
71388,1040,3385,8386,31-05-2025,20:00:00,08:00:00
71389,1036,3386,8387,01-06-2025,20:00:00,08:00:00
71390,1081,3387,8388,02-06-2025,20:00:00,08:00:00
71391,1085,3388,8389,19-05-2025,20:00:00,08:00:00
71392,1080,3389,8390,20-05-2025,20:00:00,08:00:00
71393,1096,3390,8391,21-05-2025,20:00:00,08:00:00
71394,1095,3391,8392,22-05-2025,20:00:00,08:00:00
71395,1093,3392,8393,23-05-2025,20:00:00,08:00:00
71396,1100,3393,8394,24-05-2025,20:00:00,08:00:00
71397,1102,3394,8395,25-05-2025,20:00:00,08:00:00
71398,1101,3395,8396,26-05-2025,20:00:00,08:00:00
71399,1110,3396,8397,27-05-2025,20:00:00,08:00:00
71400,1106,3397,8398,28-05-2025,20:00:00,08:00:00
71401,1108,3398,8399,29-05-2025,20:00:00,08:00:00
71402,1115,3399,8400,30-05-2025,20:00:00,08:00:00
71403,1111,3400,8401,31-05-2025,20:00:00,08:00:00
71404,1116,3401,8402,01-06-2025,20:00:00,08:00:00
71405,1118,3402,8403,02-06-2025,20:00:00,08:00:00
71406,1117,3403,8404,19-05-2025,20:00:00,08:00:00
71407,1121,3404,8405,20-05-2025,20:00:00,08:00:00
71408,1123,3405,8406,21-05-2025,20:00:00,08:00:00
71409,1125,3406,8407,22-05-2025,20:00:00,08:00:00
71410,1126,3407,8408,23-05-2025,20:00:00,08:00:00
71411,1128,3408,8409,24-05-2025,20:00:00,08:00:00
71412,1130,3409,8410,25-05-2025,20:00:00,08:00:00
71413,1140,3410,8411,26-05-2025,20:00:00,08:00:00
71414,1141,3411,8412,27-05-2025,20:00:00,08:00:00
71415,1143,3412,8413,28-05-2025,20:00:00,08:00:00
71416,1147,3413,8414,29-05-2025,20:00:00,08:00:00
71417,1175,3414,8415,30-05-2025,20:00:00,08:00:00
71418,1163,3415,8416,31-05-2025,20:00:00,08:00:00
71419,1155,3416,8417,01-06-2025,20:00:00,08:00:00
71420,1185,3417,8418,02-06-2025,20:00:00,08:00:00
71421,1188,3418,8419,19-05-2025,20:00:00,08:00:00
71422,1192,3419,8420,20-05-2025,20:00:00,08:00:00
71423,1193,3420,8421,21-05-2025,20:00:00,08:00:00
71424,1195,3421,8422,22-05-2025,20:00:00,08:00:00
71425,1199,3422,8423,23-05-2025,20:00:00,08:00:00
71426,1197,3423,8424,24-05-2025,20:00:00,08:00:00
71427,1198,3424,8425,25-05-2025,20:00:00,08:00:00
71428,1234,3425,8426,26-05-2025,20:00:00,08:00:00
71429,1222,3426,8427,27-05-2025,20:00:00,08:00:00
71430,1245,3427,8428,28-05-2025,20:00:00,08:00:00
71431,1252,3428,8429,29-05-2025,20:00:00,08:00:00
71432,1249,3429,8430,30-05-2025,20:00:00,08:00:00
71433,1262,3430,8431,31-05-2025,20:00:00,08:00:00
71434,1256,3431,8432,01-06-2025,20:00:00,08:00:00
71435,1261,3432,8433,02-06-2025,20:00:00,08:00:00
71436,1269,3433,8434,19-05-2025,20:00:00,08:00:00
71437,1264,3434,8435,20-05-2025,20:00:00,08:00:00
71438,1267,3435,8436,21-05-2025,20:00:00,08:00:00
71439,1271,3436,8437,22-05-2025,20:00:00,08:00:00
71440,1272,3437,8438,23-05-2025,20:00:00,08:00:00
71441,1274,3438,8439,24-05-2025,20:00:00,08:00:00
71442,1277,3439,8440,25-05-2025,20:00:00,08:00:00
71443,1279,3440,8441,26-05-2025,20:00:00,08:00:00
71444,1276,3441,8442,27-05-2025,20:00:00,08:00:00
71445,1297,3442,8443,28-05-2025,20:00:00,08:00:00
71446,1289,3443,8444,29-05-2025,20:00:00,08:00:00
71447,1287,3444,8445,30-05-2025,20:00:00,08:00:00
71448,1302,3445,8446,31-05-2025,20:00:00,08:00:00
71449,1304,3446,8447,01-06-2025,20:00:00,08:00:00
71450,1301,3447,8448,02-06-2025,20:00:00,08:00:00
71451,1316,3448,8449,19-05-2025,20:00:00,08:00:00
71452,1332,3449,8450,20-05-2025,20:00:00,08:00:00
71453,1336,3450,8451,21-05-2025,20:00:00,08:00:00
71454,1386,3451,8452,22-05-2025,20:00:00,08:00:00
71455,1364,3452,8453,23-05-2025,20:00:00,08:00:00
71456,1349,3453,8454,24-05-2025,20:00:00,08:00:00
71457,1400,3454,8455,25-05-2025,20:00:00,08:00:00
71458,1398,3455,8456,26-05-2025,20:00:00,08:00:00
71459,1393,3456,8457,27-05-2025,20:00:00,08:00:00
71460,1006,3457,8458,28-05-2025,20:00:00,08:00:00
71461,1007,3458,8459,29-05-2025,20:00:00,08:00:00
71462,1004,3459,8460,30-05-2025,20:00:00,08:00:00
71463,1012,3460,8461,31-05-2025,20:00:00,08:00:00
71464,1010,3461,8462,01-06-2025,20:00:00,08:00:00
71465,1015,3462,8463,02-06-2025,20:00:00,08:00:00
71466,1014,3463,8464,19-05-2025,20:00:00,08:00:00
71467,1019,3464,8465,20-05-2025,20:00:00,08:00:00
71468,1017,3465,8466,21-05-2025,20:00:00,08:00:00
71469,1022,3466,8467,22-05-2025,20:00:00,08:00:00
71470,1021,3467,8468,23-05-2025,20:00:00,08:00:00
71471,1026,3468,8469,24-05-2025,20:00:00,08:00:00
71472,1024,3469,8470,25-05-2025,20:00:00,08:00:00
71473,1067,3470,8471,26-05-2025,20:00:00,08:00:00
71474,1069,3471,8472,27-05-2025,20:00:00,08:00:00
71475,1037,3472,8473,28-05-2025,20:00:00,08:00:00
71476,1039,3473,8474,29-05-2025,20:00:00,08:00:00
71477,1075,3474,8475,30-05-2025,20:00:00,08:00:00
71478,1049,3475,8476,31-05-2025,20:00:00,08:00:00
71479,1034,3476,8477,01-06-2025,20:00:00,08:00:00
71480,1054,3477,8478,02-06-2025,20:00:00,08:00:00
71481,1084,3478,8479,19-05-2025,20:00:00,08:00:00
71482,1079,3479,8480,20-05-2025,20:00:00,08:00:00
71483,1089,3480,8481,21-05-2025,20:00:00,08:00:00
71484,1097,3481,8482,22-05-2025,20:00:00,08:00:00
71485,1094,3482,8483,23-05-2025,20:00:00,08:00:00
71486,1096,3483,8484,24-05-2025,20:00:00,08:00:00
71487,1104,3484,8485,25-05-2025,20:00:00,08:00:00
71488,1101,3485,8486,26-05-2025,20:00:00,08:00:00
71489,1105,3486,8487,27-05-2025,20:00:00,08:00:00
71490,1109,3487,8488,28-05-2025,20:00:00,08:00:00
71491,1107,3488,8489,29-05-2025,20:00:00,08:00:00
71492,1116,3489,8490,30-05-2025,20:00:00,08:00:00
71493,1114,3490,8491,31-05-2025,20:00:00,08:00:00
71494,1112,3491,8492,01-06-2025,20:00:00,08:00:00
71495,1120,3492,8493,02-06-2025,20:00:00,08:00:00
71496,1119,3493,8494,19-05-2025,20:00:00,08:00:00
71497,1124,3494,8495,20-05-2025,20:00:00,08:00:00
71498,1122,3495,8496,21-05-2025,20:00:00,08:00:00
71499,1127,3496,8497,22-05-2025,20:00:00,08:00:00
71500,1126,3497,8498,23-05-2025,20:00:00,08:00:00
71501,1129,3498,8499,24-05-2025,20:00:00,08:00:00
71502,1134,3499,8500,25-05-2025,20:00:00,08:00:00
71503,1146,3500,8479,26-05-2025,20:00:00,08:00:00
71504,1144,3500,8480,27-05-2025,20:00:00,08:00:00
71505,1148,3001,8481,28-05-2025,20:00:00,08:00:00
71506,1160,3002,8482,29-05-2025,20:00:00,08:00:00
71507,1152,3003,8483,30-05-2025,20:00:00,08:00:00
71508,1156,3004,8484,31-05-2025,20:00:00,08:00:00
71509,1189,3005,8485,01-06-2025,20:00:00,08:00:00
71510,1186,3006,8486,02-06-2025,20:00:00,08:00:00
71511,1187,3007,8487,19-05-2025,20:00:00,08:00:00
71512,1194,3008,8488,20-05-2025,20:00:00,08:00:00
71513,1193,3009,8489,21-05-2025,20:00:00,08:00:00
71514,1191,3010,8490,22-05-2025,20:00:00,08:00:00
71515,1200,3011,8491,23-05-2025,20:00:00,08:00:00
71516,1198,3012,8492,24-05-2025,20:00:00,08:00:00
71517,1196,3013,8493,25-05-2025,20:00:00,08:00:00
71518,1211,3014,8494,26-05-2025,20:00:00,08:00:00
71519,1223,3015,8495,27-05-2025,20:00:00,08:00:00
71520,1221,3016,8496,28-05-2025,20:00:00,08:00:00
71521,1250,3017,8497,29-05-2025,20:00:00,08:00:00
71522,1251,3018,8498,30-05-2025,20:00:00,08:00:00
71523,1253,3019,8499,31-05-2025,20:00:00,08:00:00
71524,1255,3020,8500,01-06-2025,20:00:00,08:00:00
71525,1260,3021,8479,02-06-2025,20:00:00,08:00:00
71526,1258,3022,8480,19-05-2025,20:00:00,08:00:00
71527,1266,3023,8481,20-05-2025,20:00:00,08:00:00
71528,1268,3024,8482,21-05-2025,20:00:00,08:00:00
71529,1265,3025,8483,22-05-2025,20:00:00,08:00:00
71530,1272,3026,8484,23-05-2025,20:00:00,08:00:00
71531,1273,3027,8485,24-05-2025,20:00:00,08:00:00
71532,1270,3028,8486,25-05-2025,20:00:00,08:00:00
71533,1277,3029,8487,26-05-2025,20:00:00,08:00:00
71534,1275,3030,8488,27-05-2025,20:00:00,08:00:00
71535,1280,3031,8489,28-05-2025,20:00:00,08:00:00
71536,1300,3032,8490,29-05-2025,20:00:00,08:00:00
71537,1288,3033,8491,30-05-2025,20:00:00,08:00:00
71538,1283,3034,8492,31-05-2025,20:00:00,08:00:00
71539,1303,3035,8493,01-06-2025,20:00:00,08:00:00
71540,1302,3036,8494,02-06-2025,20:00:00,08:00:00
71541,1332,3037,8495,19-05-2025,20:00:00,08:00:00
71542,1317,3038,8496,20-05-2025,20:00:00,08:00:00
71543,1337,3039,8497,21-05-2025,20:00:00,08:00:00
71544,1373,3040,8498,22-05-2025,20:00:00,08:00:00
71545,1365,3041,8499,23-05-2025,20:00:00,08:00:00
71546,1347,3042,8500,24-05-2025,20:00:00,08:00:00
71547,1399,3043,8479,25-05-2025,20:00:00,08:00:00
71548,1397,3044,8480,26-05-2025,20:00:00,08:00:00
71549,1394,3045,8481,27-05-2025,20:00:00,08:00:00
71550,1005,3046,8482,28-05-2025,20:00:00,08:00:00
71551,1001,3047,8483,29-05-2025,20:00:00,08:00:00
71552,1007,3048,8484,30-05-2025,20:00:00,08:00:00
71553,1003,3049,8485,31-05-2025,20:00:00,08:00:00
71554,1011,3050,8486,01-06-2025,20:00:00,08:00:00
71555,1008,3051,8487,02-06-2025,20:00:00,08:00:00
71556,1013,3052,8488,19-05-2025,20:00:00,08:00:00
71557,1015,3053,8489,20-05-2025,20:00:00,08:00:00
71558,1017,3054,8490,21-05-2025,20:00:00,08:00:00
71559,1018,3055,8491,22-05-2025,20:00:00,08:00:00
71560,1023,3056,8492,23-05-2025,20:00:00,08:00:00
71561,1022,3057,8493,19-05-2025,08:00:00,20:00:00
71562,1033,3058,8494,20-05-2025,08:00:00,20:00:00
71563,1060,3059,8495,21-05-2025,08:00:00,20:00:00
71564,1038,3060,8496,22-05-2025,08:00:00,20:00:00
71565,1043,3061,8497,23-05-2025,08:00:00,20:00:00
71566,1075,3062,8498,24-05-2025,08:00:00,20:00:00
71567,1077,3063,8499,25-05-2025,08:00:00,20:00:00
71568,1078,3064,8500,26-05-2025,08:00:00,20:00:00
71569,1047,3065,8009,27-05-2025,08:00:00,20:00:00
71570,1090,3066,8010,28-05-2025,08:00:00,20:00:00
71571,1082,3067,8011,29-05-2025,08:00:00,20:00:00
71572,1088,3068,8012,30-05-2025,08:00:00,20:00:00
71573,1097,3069,8013,31-05-2025,08:00:00,20:00:00
71574,1093,3070,8014,01-06-2025,08:00:00,20:00:00
71575,1103,3071,8015,02-06-2025,08:00:00,20:00:00
71576,1105,3072,8016,19-05-2025,08:00:00,20:00:00
71577,1098,3073,8017,20-05-2025,08:00:00,20:00:00
71578,1107,3074,8018,21-05-2025,08:00:00,20:00:00
71579,1108,3075,8019,22-05-2025,08:00:00,20:00:00
71580,1112,3076,8020,23-05-2025,08:00:00,20:00:00
71581,1113,3077,8021,24-05-2025,08:00:00,20:00:00
71582,1118,3078,8022,25-05-2025,08:00:00,20:00:00
71583,1120,3079,8023,26-05-2025,08:00:00,20:00:00
71584,1122,3080,8024,27-05-2025,08:00:00,20:00:00
71585,1123,3081,8025,28-05-2025,08:00:00,20:00:00
71586,1127,3082,8026,29-05-2025,08:00:00,20:00:00
71587,1128,3083,8027,30-05-2025,08:00:00,20:00:00
71588,1137,3084,8028,31-05-2025,08:00:00,20:00:00
71589,1143,3085,8029,01-06-2025,08:00:00,20:00:00
71590,1142,3086,8030,02-06-2025,08:00:00,20:00:00
71591,1170,3087,8031,19-05-2025,08:00:00,20:00:00
71592,1154,3088,8032,20-05-2025,08:00:00,20:00:00
71593,1166,3089,8033,21-05-2025,08:00:00,20:00:00
71594,1174,3090,8034,22-05-2025,08:00:00,20:00:00
71595,1187,3091,8035,23-05-2025,08:00:00,20:00:00
71596,1185,3092,8036,24-05-2025,08:00:00,20:00:00
71597,1189,3093,8037,25-05-2025,08:00:00,20:00:00
71598,1194,3094,8038,26-05-2025,08:00:00,20:00:00
71599,1195,3095,8039,27-05-2025,08:00:00,20:00:00
71600,1190,3096,8040,28-05-2025,08:00:00,20:00:00
71601,1200,3097,8041,29-05-2025,08:00:00,20:00:00
71602,1201,3098,8042,30-05-2025,08:00:00,20:00:00
71603,1244,3099,8043,31-05-2025,08:00:00,20:00:00
71604,1240,3100,8044,01-06-2025,08:00:00,20:00:00
71605,1232,3101,8045,02-06-2025,08:00:00,20:00:00
71606,1249,3102,8046,19-05-2025,08:00:00,20:00:00
71607,1253,3103,8047,20-05-2025,08:00:00,20:00:00
71608,1251,3104,8048,21-05-2025,08:00:00,20:00:00
71609,1259,3105,8049,22-05-2025,08:00:00,20:00:00
71610,1258,3106,8050,23-05-2025,08:00:00,20:00:00
71611,1254,3107,8051,24-05-2025,08:00:00,20:00:00
71612,1269,3108,8052,25-05-2025,08:00:00,20:00:00
71613,1264,3109,8053,26-05-2025,08:00:00,20:00:00
71614,1268,3110,8054,27-05-2025,08:00:00,20:00:00
71615,1273,3111,8055,28-05-2025,08:00:00,20:00:00
71616,1274,3112,8056,29-05-2025,08:00:00,20:00:00
71617,1279,3113,8057,30-05-2025,08:00:00,20:00:00
71618,1288,3114,8058,31-05-2025,08:00:00,20:00:00
71619,1299,3115,8059,01-06-2025,08:00:00,20:00:00
71620,1281,3116,8060,02-06-2025,08:00:00,20:00:00
71621,1303,3117,8061,19-05-2025,08:00:00,20:00:00
71622,1304,3118,8062,20-05-2025,08:00:00,20:00:00
71623,1319,3119,8063,21-05-2025,08:00:00,20:00:00
71624,1334,3120,8064,22-05-2025,08:00:00,20:00:00
71625,1339,3121,8065,23-05-2025,08:00:00,20:00:00
71626,1359,3122,8066,24-05-2025,08:00:00,20:00:00
71627,1342,3123,8067,25-05-2025,08:00:00,20:00:00
71628,1377,3124,8068,26-05-2025,08:00:00,20:00:00
71629,1393,3125,8069,27-05-2025,08:00:00,20:00:00
71630,1397,3126,8070,28-05-2025,08:00:00,20:00:00
71631,1395,3127,8071,29-05-2025,08:00:00,20:00:00
71632,1004,3128,8072,30-05-2025,08:00:00,20:00:00
71633,1002,3129,8073,31-05-2025,08:00:00,20:00:00
71634,1005,3130,8074,01-06-2025,08:00:00,20:00:00
71635,1009,3131,8075,02-06-2025,08:00:00,20:00:00
71636,1017,3132,8076,19-05-2025,08:00:00,20:00:00
71637,1020,3133,8077,20-05-2025,08:00:00,20:00:00
71638,1022,3134,8078,21-05-2025,08:00:00,20:00:00
71639,1025,3135,8079,22-05-2025,08:00:00,20:00:00
71640,1062,3136,8080,23-05-2025,08:00:00,20:00:00
71641,1037,3137,8081,24-05-2025,08:00:00,20:00:00
71642,1032,3138,8082,25-05-2025,08:00:00,20:00:00
71643,1055,3139,8083,26-05-2025,08:00:00,20:00:00
71644,1065,3140,8084,27-05-2025,08:00:00,20:00:00
71645,1070,3141,8085,28-05-2025,08:00:00,20:00:00
71646,1047,3142,8086,29-05-2025,08:00:00,20:00:00
71647,1067,3143,8087,30-05-2025,08:00:00,20:00:00
71648,1085,3144,8088,31-05-2025,08:00:00,20:00:00
71649,1092,3145,8089,01-06-2025,08:00:00,20:00:00
71650,1082,3146,8090,02-06-2025,08:00:00,20:00:00
71651,1095,3147,8091,19-05-2025,08:00:00,20:00:00
71652,1097,3148,8092,20-05-2025,08:00:00,20:00:00
71653,1100,3149,8093,21-05-2025,08:00:00,20:00:00
71654,1107,3150,8094,22-05-2025,08:00:00,20:00:00
71655,1110,3151,8095,23-05-2025,08:00:00,20:00:00
71656,1115,3152,8096,24-05-2025,08:00:00,20:00:00
71657,1112,3153,8097,25-05-2025,08:00:00,20:00:00
71658,1122,3154,8098,26-05-2025,08:00:00,20:00:00
71659,1125,3155,8099,27-05-2025,08:00:00,20:00:00
71660,1130,3156,8100,28-05-2025,08:00:00,20:00:00
71661,1127,3157,8101,29-05-2025,08:00:00,20:00:00
71662,1145,3158,8102,30-05-2025,08:00:00,20:00:00
71663,1140,3159,8103,31-05-2025,08:00:00,20:00:00
71664,1137,3160,8104,01-06-2025,08:00:00,20:00:00
71665,1165,3161,8105,02-06-2025,08:00:00,20:00:00
71666,1178,3162,8106,19-05-2025,08:00:00,20:00:00
71667,1177,3163,8107,20-05-2025,08:00:00,20:00:00
71668,1173,3164,8108,21-05-2025,08:00:00,20:00:00
71669,1189,3165,8109,22-05-2025,08:00:00,20:00:00
71670,1194,3166,8110,23-05-2025,08:00:00,20:00:00
71671,1192,3167,8111,24-05-2025,08:00:00,20:00:00
71672,1200,3168,8112,25-05-2025,08:00:00,20:00:00
71673,1197,3169,8113,26-05-2025,08:00:00,20:00:00
71674,1217,3170,8114,27-05-2025,08:00:00,20:00:00
71675,1223,3171,8115,28-05-2025,08:00:00,20:00:00
71676,1238,3172,8116,29-05-2025,08:00:00,20:00:00
71677,1253,3173,8117,30-05-2025,08:00:00,20:00:00
71678,1258,3174,8118,31-05-2025,08:00:00,20:00:00
71679,1261,3175,8119,01-06-2025,08:00:00,20:00:00
71680,1256,3176,8120,02-06-2025,08:00:00,20:00:00
71681,1268,3177,8121,19-05-2025,08:00:00,20:00:00
71682,1271,3178,8122,20-05-2025,08:00:00,20:00:00
71683,1273,3179,8123,21-05-2025,08:00:00,20:00:00
71684,1276,3180,8124,22-05-2025,08:00:00,20:00:00
71685,1283,3181,8125,23-05-2025,08:00:00,20:00:00
71686,1288,3182,8126,24-05-2025,08:00:00,20:00:00
71687,1291,3183,8127,25-05-2025,08:00:00,20:00:00
71688,1301,3184,8128,26-05-2025,08:00:00,20:00:00
71689,1303,3185,8129,27-05-2025,08:00:00,20:00:00
71690,1306,3186,8130,28-05-2025,08:00:00,20:00:00
71691,1321,3187,8131,29-05-2025,08:00:00,20:00:00
71692,1340,3188,8132,30-05-2025,08:00:00,20:00:00
71693,1383,3189,8133,31-05-2025,08:00:00,20:00:00
71694,1390,3190,8134,01-06-2025,08:00:00,20:00:00
71695,1353,3191,8135,02-06-2025,08:00:00,20:00:00
71696,1397,3192,8136,19-05-2025,08:00:00,20:00:00
71697,1400,3193,8137,20-05-2025,08:00:00,20:00:00
71698,1005,3194,8138,21-05-2025,08:00:00,20:00:00
71699,1003,3195,8139,22-05-2025,08:00:00,20:00:00
71700,1001,3196,8140,23-05-2025,08:00:00,20:00:00
71701,1011,3197,8141,24-05-2025,08:00:00,20:00:00
71702,1010,3198,8142,25-05-2025,08:00:00,20:00:00
71703,1013,3199,8143,26-05-2025,08:00:00,20:00:00
71704,1018,3200,8144,27-05-2025,08:00:00,20:00:00
71705,1023,3201,8145,28-05-2025,08:00:00,20:00:00
71706,1020,3202,8146,29-05-2025,08:00:00,20:00:00
71707,1025,3203,8147,30-05-2025,08:00:00,20:00:00
71708,1070,3204,8148,31-05-2025,08:00:00,20:00:00
71709,1068,3205,8149,01-06-2025,08:00:00,20:00:00
71710,1043,3206,8150,02-06-2025,08:00:00,20:00:00
71711,1058,3207,8151,19-05-2025,08:00:00,20:00:00
71712,1048,3208,8152,20-05-2025,08:00:00,20:00:00
71713,1053,3209,8153,21-05-2025,08:00:00,20:00:00
71714,1033,3210,8154,22-05-2025,08:00:00,20:00:00
71715,1073,3211,8155,23-05-2025,08:00:00,20:00:00
71716,1088,3212,8156,24-05-2025,08:00:00,20:00:00
71717,1085,3213,8157,25-05-2025,08:00:00,20:00:00
71718,1083,3214,8158,26-05-2025,08:00:00,20:00:00
71719,1095,3215,8159,27-05-2025,08:00:00,20:00:00
71720,1093,3216,8160,28-05-2025,08:00:00,20:00:00
71721,1103,3217,8161,29-05-2025,08:00:00,20:00:00
71722,1098,3218,8162,30-05-2025,08:00:00,20:00:00
71723,1100,3219,8163,31-05-2025,08:00:00,20:00:00
71724,1110,3220,8164,01-06-2025,08:00:00,20:00:00
71725,1108,3221,8165,02-06-2025,08:00:00,20:00:00
71726,1115,3222,8166,19-05-2025,08:00:00,20:00:00
71727,1113,3223,8167,20-05-2025,08:00:00,20:00:00
71728,1118,3224,8168,21-05-2025,08:00:00,20:00:00
71729,1123,3225,8169,22-05-2025,08:00:00,20:00:00
71730,1125,3226,8170,23-05-2025,08:00:00,20:00:00
71731,1128,3227,8171,24-05-2025,08:00:00,20:00:00
71732,1130,3228,8172,25-05-2025,08:00:00,20:00:00
71733,1133,3229,8173,26-05-2025,08:00:00,20:00:00
71734,1143,3230,8174,27-05-2025,08:00:00,20:00:00
71735,1140,3231,8175,28-05-2025,08:00:00,20:00:00
71736,1176,3232,8176,29-05-2025,08:00:00,20:00:00
71737,1164,3233,8177,30-05-2025,08:00:00,20:00:00
71738,1184,3234,8178,31-05-2025,08:00:00,20:00:00
71739,1172,3235,8179,01-06-2025,08:00:00,20:00:00
71740,1185,3236,8180,02-06-2025,08:00:00,20:00:00
71741,1192,3237,8181,19-05-2025,08:00:00,20:00:00
71742,1195,3238,8182,20-05-2025,08:00:00,20:00:00
71743,1190,3239,8183,21-05-2025,08:00:00,20:00:00
71744,1197,3240,8184,22-05-2025,08:00:00,20:00:00
71745,1201,3241,8185,23-05-2025,08:00:00,20:00:00
71746,1248,3242,8186,24-05-2025,08:00:00,20:00:00
71747,1232,3243,8187,25-05-2025,08:00:00,20:00:00
71748,1246,3244,8188,26-05-2025,08:00:00,20:00:00
71749,1249,3245,8189,27-05-2025,08:00:00,20:00:00
71750,1256,3246,8190,28-05-2025,08:00:00,20:00:00
71751,1254,3247,8191,29-05-2025,08:00:00,20:00:00
71752,1261,3248,8192,30-05-2025,08:00:00,20:00:00
71753,1264,3249,8193,31-05-2025,08:00:00,20:00:00
71754,1269,3250,8194,01-06-2025,08:00:00,20:00:00
71755,1274,3251,8195,02-06-2025,08:00:00,20:00:00
71756,1271,3252,8196,19-05-2025,08:00:00,20:00:00
71757,1276,3253,8197,20-05-2025,08:00:00,20:00:00
71758,1279,3254,8198,21-05-2025,08:00:00,20:00:00
71759,1294,3255,8199,22-05-2025,08:00:00,20:00:00
71760,1291,3256,8200,23-05-2025,08:00:00,20:00:00
71761,1286,3257,8201,24-05-2025,08:00:00,20:00:00
71762,1301,3258,8202,25-05-2025,08:00:00,20:00:00
71763,1304,3259,8203,26-05-2025,08:00:00,20:00:00
71764,1324,3260,8204,27-05-2025,08:00:00,20:00:00
71765,1334,3261,8205,28-05-2025,08:00:00,20:00:00
71766,1314,3262,8206,29-05-2025,08:00:00,20:00:00
71767,1348,3263,8207,30-05-2025,08:00:00,20:00:00
71768,1351,3264,8208,31-05-2025,08:00:00,20:00:00
71769,1345,3265,8209,01-06-2025,08:00:00,20:00:00
71770,1398,3266,8210,02-06-2025,08:00:00,20:00:00
71771,1400,3267,8211,19-05-2025,08:00:00,20:00:00
71772,1393,3268,8212,20-05-2025,08:00:00,20:00:00
71773,1002,3269,8213,21-05-2025,08:00:00,20:00:00
71774,1006,3270,8214,22-05-2025,08:00:00,20:00:00
71775,1007,3271,8215,23-05-2025,08:00:00,20:00:00
71776,1004,3272,8216,24-05-2025,08:00:00,20:00:00
71777,1012,3273,8217,25-05-2025,08:00:00,20:00:00
71778,1008,3274,8218,26-05-2025,08:00:00,20:00:00
71779,1014,3275,8219,27-05-2025,08:00:00,20:00:00
71780,1015,3276,8220,28-05-2025,08:00:00,20:00:00
71781,1016,3277,8221,29-05-2025,08:00:00,20:00:00
71782,1019,3278,8222,30-05-2025,08:00:00,20:00:00
71783,1021,3279,8223,31-05-2025,08:00:00,20:00:00
71784,1024,3280,8224,01-06-2025,08:00:00,20:00:00
71785,1026,3281,8225,02-06-2025,08:00:00,20:00:00
71786,1076,3282,8226,19-05-2025,08:00:00,20:00:00
71787,1034,3283,8227,20-05-2025,20:00:00,08:00:00
71788,1056,3284,8228,21-05-2025,20:00:00,08:00:00
71789,1061,3285,8229,22-05-2025,20:00:00,08:00:00
71790,1075,3286,8230,23-05-2025,20:00:00,08:00:00
71791,1042,3287,8231,24-05-2025,20:00:00,08:00:00
71792,1031,3288,8232,25-05-2025,20:00:00,08:00:00
71793,1044,3289,8233,26-05-2025,20:00:00,08:00:00
71794,1081,3290,8234,27-05-2025,20:00:00,08:00:00
71795,1089,3291,8235,28-05-2025,20:00:00,08:00:00
71796,1087,3292,8236,29-05-2025,20:00:00,08:00:00
71797,1094,3293,8237,30-05-2025,20:00:00,08:00:00
71798,1096,3294,8238,31-05-2025,20:00:00,08:00:00
71799,1104,3295,8239,01-06-2025,20:00:00,08:00:00
71800,1105,3296,8240,02-06-2025,20:00:00,08:00:00
